"","namedLocation","uid","domainID","siteID","plotID","pointID","startDate","endDate","sampleID","subsampleID","cameraOrientation","cameraPosition","imageType","imageFileName","imageFileUrl","remarks","publicationDate","release","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"3960","BART_047.basePlot.dhp","5878f7cb-84ec-4b75-bd47-05e8f2a685cf","D01","BART","BART_047","S6","2018-05-30T09:11Z","2018-05-30T09:35Z","DHP.2018.03.BART047","DHP.2018.03.BART047.S6.OVERSTORY","","shoulder","overstory","D01_5746.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART03/BART_047/overstory/D01_5746.NEF","","20201218T143053Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"4042","BART_047.basePlot.dhp","53d86427-04e7-492e-bf76-de78ae1f7fb2","D01","BART","BART_047","E10","2018-05-30T09:11Z","2018-05-30T09:35Z","DHP.2018.03.BART047","DHP.2018.03.BART047.E10.UNDERSTORY","","shoulder","understory","D01_5772.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART03/BART_047/understory/D01_5772.NEF","","20201218T143053Z","RELEASE-2021","19N",4881640.29134,316541.60184,2.12,44.0649705028537,-71.2907302351174,"262.9",2.21
"4083","BART_047.basePlot.dhp","4eef9013-13e3-4c5f-9560-0d08ae407120","D01","BART","BART_047","S6","2018-05-30T09:11Z","2018-05-30T09:35Z","DHP.2018.03.BART047","DHP.2018.03.BART047.S6.UNDERSTORY","","shoulder","understory","D01_5776.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART03/BART_047/understory/D01_5776.NEF","","20201218T143053Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"4004","BART_047.basePlot.dhp","57966c36-e3b6-48be-8996-36c528569785","D01","BART","BART_047","S10","2018-05-30T09:11Z","2018-05-30T09:35Z","DHP.2018.03.BART047","DHP.2018.03.BART047.S10.UNDERSTORY","","shoulder","understory","D01_5777.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART03/BART_047/understory/D01_5777.NEF","","20201218T143053Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"4005","BART_047.basePlot.dhp","09eedfcf-5af6-4a06-adc9-3417b774fab4","D01","BART","BART_047","S10","2018-05-30T09:11Z","2018-05-30T09:35Z","DHP.2018.03.BART047","DHP.2018.03.BART047.S10.OVERSTORY","","shoulder","overstory","D01_5748.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART03/BART_047/overstory/D01_5748.NEF","","20201218T143053Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"4006","BART_047.basePlot.dhp","ec2160de-36d0-4f68-93c0-9493a2dc9562","D01","BART","BART_047","W2","2018-05-30T09:11Z","2018-05-30T09:35Z","DHP.2018.03.BART047","DHP.2018.03.BART047.W2.OVERSTORY","","shoulder","overstory","D01_5749.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART03/BART_047/overstory/D01_5749.NEF","","20201218T143053Z","RELEASE-2021","19N",4881640.29134,316529.60184,2.12,44.0649674994121,-71.2908799530085,"262.9",2.21
"700","BART_034.basePlot.dhp","8d07f8b3-91fb-40e5-a4da-865e7a089fe6","D01","BART","BART_034","W6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.W6.UNDERSTORY","","shoulder","understory","D01_5818.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5818.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316943.71863,2.17,44.0642825016742,-71.2856828583281,"265.88",2.25
"458","BART_034.basePlot.dhp","0182864c-9b7e-41d1-af91-825f77e30993","D01","BART","BART_034","N10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.N10.UNDERSTORY","","shoulder","understory","D01_5808.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5808.NEF","","20201218T150100Z","RELEASE-2021","19N",4881562.63993,316949.71863,2.17,44.0643739623204,-71.2856114631654,"265.88",2.25
"338","BART_034.basePlot.dhp","cdade738-93b5-491e-b70b-dc208b59cdb7","D01","BART","BART_034","E10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.E10.UNDERSTORY","","shoulder","understory","D01_5812.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5812.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"339","BART_034.basePlot.dhp","3072bd1a-91e8-499b-99e4-1984436683fb","D01","BART","BART_034","S6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.S6.UNDERSTORY","","shoulder","understory","D01_5814.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5814.NEF","","20201218T150100Z","RELEASE-2021","19N",4881546.63993,316949.71863,2.17,44.0642300226007,-71.2856059220715,"265.88",2.25
"380","BART_034.basePlot.dhp","fd396724-91ba-488d-8275-6838fa26a4de","D01","BART","BART_034","S10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.S10.OVERSTORY","","shoulder","overstory","D01_5915.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5915.NEF","","20201218T150100Z","RELEASE-2021","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"705","BART_034.basePlot.dhp","051f8eee-5584-4bdb-ac9c-b3352143b782","D01","BART","BART_034","E2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.E2.UNDERSTORY","","shoulder","understory","D01_5809.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5809.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316951.71863,2.17,44.0642844994258,-71.2855830471918,"265.88",2.25
"585","BART_034.basePlot.dhp","2d1da100-0d6b-4c78-8b69-930a0aef3301","D01","BART","BART_034","E2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.E2.OVERSTORY","","shoulder","overstory","D01_5909.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5909.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316951.71863,2.17,44.0642844994258,-71.2855830471918,"265.88",2.25
"586","BART_034.basePlot.dhp","b3b9ad65-8e21-4b5c-a10f-877e850da616","D01","BART","BART_034","E10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.E10.OVERSTORY","","shoulder","overstory","D01_5912.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5912.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"587","BART_034.basePlot.dhp","39da6d8e-387a-4712-a877-45cf7307ce38","D01","BART","BART_034","N2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.N2.OVERSTORY","","shoulder","overstory","D01_5904.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5904.NEF","","20201218T150100Z","RELEASE-2021","19N",4881554.63993,316949.71863,2.17,44.064301992461,-71.2856086926133,"265.88",2.25
"709","BART_034.basePlot.dhp","a48e7cd2-f882-41a0-a7e3-605c73f17a46","D01","BART","BART_034","E6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.E6.OVERSTORY","","shoulder","overstory","D01_5910.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5910.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316955.71863,2.17,44.0642854982689,-71.2855331416198,"265.88",2.25
"589","BART_034.basePlot.dhp","b4d99ee2-faca-42d9-98e5-b3a993586f3b","D01","BART","BART_034","W2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.W2.OVERSTORY","","shoulder","overstory","D01_5916.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5916.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"590","BART_034.basePlot.dhp","9e9cc5f4-59e1-4d0a-af93-3a17bb5be93b","D01","BART","BART_034","W6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.W6.OVERSTORY","","shoulder","overstory","D01_5922.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5922.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316943.71863,2.17,44.0642825016742,-71.2856828583281,"265.88",2.25
"591","BART_034.basePlot.dhp","1f592d1b-879c-4128-ad88-b7566f26845c","D01","BART","BART_034","S10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.S10.UNDERSTORY","","shoulder","understory","D01_5815.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5815.NEF","","20201218T150100Z","RELEASE-2021","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"592","BART_034.basePlot.dhp","094cad2b-19a1-4a09-8cad-ad6f043ada4a","D01","BART","BART_034","N6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.N6.OVERSTORY","","shoulder","overstory","D01_5906.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5906.NEF","","20201218T150100Z","RELEASE-2021","19N",4881558.63993,316949.71863,2.17,44.0643379773908,-71.285610077888,"265.88",2.25
"593","BART_034.basePlot.dhp","a792f618-8511-4214-9301-e8e8bc57d96e","D01","BART","BART_034","N6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.N6.UNDERSTORY","","shoulder","understory","D01_5807.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5807.NEF","","20201218T150100Z","RELEASE-2021","19N",4881558.63993,316949.71863,2.17,44.0643379773908,-71.285610077888,"265.88",2.25
"594","BART_034.basePlot.dhp","9f9ea0e2-bbbb-4c98-adea-07ab34712250","D01","BART","BART_034","S6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.S6.OVERSTORY","","shoulder","overstory","D01_5914.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5914.NEF","","20201218T150100Z","RELEASE-2021","19N",4881546.63993,316949.71863,2.17,44.0642300226007,-71.2856059220715,"265.88",2.25
"595","BART_034.basePlot.dhp","3b069865-4d38-444a-be81-cba4b74abe0b","D01","BART","BART_034","E6","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.E6.UNDERSTORY","","shoulder","understory","D01_5811.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5811.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316955.71863,2.17,44.0642854982689,-71.2855331416198,"265.88",2.25
"596","BART_034.basePlot.dhp","8f3a9c38-ad60-453b-9f6b-4d9cf236f4a1","D01","BART","BART_034","W2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.W2.UNDERSTORY","","shoulder","understory","D01_5817.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5817.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"597","BART_034.basePlot.dhp","eca6bd56-9d8f-44e0-ae97-86af6ca5e704","D01","BART","BART_034","N2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.N2.UNDERSTORY","","shoulder","understory","D01_5806.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5806.NEF","","20201218T150100Z","RELEASE-2021","19N",4881554.63993,316949.71863,2.17,44.064301992461,-71.2856086926133,"265.88",2.25
"598","BART_034.basePlot.dhp","22bc1bcb-fc32-44bd-aad8-6ef2bf343c65","D01","BART","BART_034","S2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.S2.UNDERSTORY","","shoulder","understory","D01_5813.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5813.NEF","","20201218T150100Z","RELEASE-2021","19N",4881550.63993,316949.71863,2.17,44.064266007531,-71.2856073073411,"265.88",2.25
"599","BART_034.basePlot.dhp","8db8dc2c-921d-4343-89be-24fa60fc3e50","D01","BART","BART_034","S2","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.S2.OVERSTORY","","shoulder","overstory","D01_5913.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5913.NEF","","20201218T150100Z","RELEASE-2021","19N",4881550.63993,316949.71863,2.17,44.064266007531,-71.2856073073411,"265.88",2.25
"1168","BART_034.basePlot.dhp","14761c53-2931-40b9-95d2-4d8f51cbbb3d","D01","BART","BART_034","W10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.W10.OVERSTORY","","shoulder","overstory","D01_5923.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5923.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316939.71863,2.17,44.0642815027657,-71.2857327638924,"265.88",2.25
"1169","BART_034.basePlot.dhp","4347e6ae-0f03-40dd-a75a-fe317333ba26","D01","BART","BART_034","N10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.N10.OVERSTORY","","shoulder","overstory","D01_5907.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/overstory/D01_5907.NEF","","20201218T150100Z","RELEASE-2021","19N",4881562.63993,316949.71863,2.17,44.0643739623204,-71.2856114631654,"265.88",2.25
"1210","BART_034.basePlot.dhp","3d5b972e-0905-48ea-9e1f-d624140047ef","D01","BART","BART_034","W10","2018-06-11T23:22Z","2018-06-12T23:38Z","DHP.2018.04.BART034","DHP.2018.04.BART034.W10.UNDERSTORY","","shoulder","understory","D01_5821.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_034/understory/D01_5821.NEF","","20201218T150100Z","RELEASE-2021","19N",4881552.63993,316939.71863,2.17,44.0642815027657,-71.2857327638924,"265.88",2.25
"1938","BART_041.basePlot.dhp","0dd23525-3656-4322-8525-1111c80493d4","D01","BART","BART_041","S6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.S6.UNDERSTORY","","shoulder","understory","D01_5833.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5833.NEF","","20201218T150100Z","RELEASE-2021","19N",4881664.15863,316952.82043,2.21,44.0652880226392,-71.2856079219895,"260.92",2.36
"1939","BART_041.basePlot.dhp","953cec56-3d9c-4029-83d4-80e8d76fb4e7","D01","BART","BART_041","E6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.E6.UNDERSTORY","","shoulder","understory","D01_5830.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5830.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316958.82043,2.21,44.065343498327,-71.2855351402831,"260.92",2.36
"2304","BART_041.basePlot.dhp","da58522f-0ffe-4c15-a4bd-6172a38fb9b2","D01","BART","BART_041","E2","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.E2.UNDERSTORY","","shoulder","understory","D01_5828.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5828.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316954.82043,2.21,44.0653424994641,-71.2855850467439,"260.92",2.36
"2305","BART_041.basePlot.dhp","83df4bc6-5b0a-4c4e-ad3c-2b5a14e1c85e","D01","BART","BART_041","W10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.W10.OVERSTORY","","shoulder","overstory","D01_5944.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5944.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
"2185","BART_041.basePlot.dhp","db145962-2eed-4fab-8cf2-c67132d91478","D01","BART","BART_041","N6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.N6.OVERSTORY","","shoulder","overstory","D01_5926.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5926.NEF","","20201218T150100Z","RELEASE-2021","19N",4881676.15863,316952.82043,2.21,44.0653959774092,-71.285612077963,"260.92",2.36
"2064","BART_041.basePlot.dhp","cfcf2615-d39d-4d1e-a6b0-1054be4dc074","D01","BART","BART_041","S6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.S6.OVERSTORY","","shoulder","overstory","D01_5936.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5936.NEF","","20201218T150100Z","RELEASE-2021","19N",4881664.15863,316952.82043,2.21,44.0652880226392,-71.2856079219895,"260.92",2.36
"1823","BART_041.basePlot.dhp","8c0150b5-8c88-4d39-87bb-f86461943f1c","D01","BART","BART_041","N6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.N6.UNDERSTORY","","shoulder","understory","D01_5826.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5826.NEF","","20201218T150100Z","RELEASE-2021","19N",4881676.15863,316952.82043,2.21,44.0653959774092,-71.285612077963,"260.92",2.36
"1743","BART_041.basePlot.dhp","0e02424b-0219-46e0-a93d-5fa2ce761baf","D01","BART","BART_041","S10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.S10.UNDERSTORY","","shoulder","understory","D01_5834.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5834.NEF","","20201218T150100Z","RELEASE-2021","19N",4881660.15863,316952.82043,2.21,44.0652520377154,-71.2856065366702,"260.92",2.36
"1623","BART_041.basePlot.dhp","1d4a57ca-b03e-433c-9885-20c00be3ffad","D01","BART","BART_041","N10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.N10.OVERSTORY","","shoulder","overstory","D01_5927.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5927.NEF","","20201218T150100Z","RELEASE-2021","19N",4881680.15863,316952.82043,2.21,44.065431962332,-71.2856134632926,"260.92",2.36
"1584","BART_041.basePlot.dhp","2bc63055-abf8-456a-a780-6066f9cbb7bc","D01","BART","BART_041","N2","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.N2.OVERSTORY","","shoulder","overstory","D01_5925.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5925.NEF","","20201218T150100Z","RELEASE-2021","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
"2678","BART_041.basePlot.dhp","cafc4ecc-e8ff-46cb-93b0-776edc17779d","D01","BART","BART_041","S2","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.S2.OVERSTORY","","shoulder","overstory","D01_5934.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5934.NEF","","20201218T150100Z","RELEASE-2021","19N",4881668.15863,316952.82043,2.21,44.0653240075628,-71.2856093073114,"260.92",2.36
"2679","BART_041.basePlot.dhp","0a56bcac-e43c-43c5-a604-f5a580a14bda","D01","BART","BART_041","S10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.S10.OVERSTORY","","shoulder","overstory","D01_5939.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5939.NEF","","20201218T150100Z","RELEASE-2021","19N",4881660.15863,316952.82043,2.21,44.0652520377154,-71.2856065366702,"260.92",2.36
"2680","BART_041.basePlot.dhp","73812a81-aff3-4dc9-887b-48f7609477e1","D01","BART","BART_041","S2","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.S2.UNDERSTORY","","shoulder","understory","D01_5832.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5832.NEF","","20201218T150100Z","RELEASE-2021","19N",4881668.15863,316952.82043,2.21,44.0653240075628,-71.2856093073114,"260.92",2.36
"2681","BART_041.basePlot.dhp","a1976f85-a4b1-4a85-8167-6afb6df86d6b","D01","BART","BART_041","E6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.E6.OVERSTORY","","shoulder","overstory","D01_5930.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5930.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316958.82043,2.21,44.065343498327,-71.2855351402831,"260.92",2.36
"2682","BART_041.basePlot.dhp","6843fab6-9614-4c56-9e5c-72b9efe0fbc1","D01","BART","BART_041","W6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.W6.UNDERSTORY","","shoulder","understory","D01_5836.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5836.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316946.82043,2.21,44.065340501673,-71.2856848596577,"260.92",2.36
"2683","BART_041.basePlot.dhp","aa2d6555-0e3a-45c5-8424-847ea744974a","D01","BART","BART_041","W2","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.W2.OVERSTORY","","shoulder","overstory","D01_5940.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5940.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316950.82043,2.21,44.0653415005794,-71.2856349532021,"260.92",2.36
"2684","BART_041.basePlot.dhp","e2f92b99-a510-4e06-af2e-217322da4ff7","D01","BART","BART_041","N10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.N10.UNDERSTORY","","shoulder","understory","D01_5827.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5827.NEF","","20201218T150100Z","RELEASE-2021","19N",4881680.15863,316952.82043,2.21,44.065431962332,-71.2856134632926,"260.92",2.36
"2685","BART_041.basePlot.dhp","75d7bc99-f551-48c5-ace6-d08bd00e2b0b","D01","BART","BART_041","W10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.W10.UNDERSTORY","","shoulder","understory","D01_5837.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5837.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
"2686","BART_041.basePlot.dhp","47a53b95-b791-4ace-9c8d-abe9d5d46e1b","D01","BART","BART_041","W2","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.W2.UNDERSTORY","","shoulder","understory","D01_5835.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5835.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316950.82043,2.21,44.0653415005794,-71.2856349532021,"260.92",2.36
"2687","BART_041.basePlot.dhp","bf422719-5983-4a4a-b137-d42bd54a0ac1","D01","BART","BART_041","W6","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.W6.OVERSTORY","","shoulder","overstory","D01_5942.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5942.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316946.82043,2.21,44.065340501673,-71.2856848596577,"260.92",2.36
"2688","BART_041.basePlot.dhp","a5b303b6-2285-4f37-bb22-5b8a788af5f7","D01","BART","BART_041","E10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.E10.OVERSTORY","","shoulder","overstory","D01_5932.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5932.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"2689","BART_041.basePlot.dhp","d138554f-ffca-4a54-bbc9-a0b64b986427","D01","BART","BART_041","E10","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.E10.UNDERSTORY","","shoulder","understory","D01_5831.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/understory/D01_5831.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"2690","BART_041.basePlot.dhp","7cb19d8e-fa4c-43a2-91cc-b9bde8f747e6","D01","BART","BART_041","E2","2018-06-11T23:29Z","2018-06-12T23:56Z","DHP.2018.04.BART041","DHP.2018.04.BART041.E2.OVERSTORY","","shoulder","overstory","D01_5929.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2018/BART04/BART_041/overstory/D01_5929.NEF","","20201218T150100Z","RELEASE-2021","19N",4881670.15863,316954.82043,2.21,44.0653424994641,-71.2855850467439,"260.92",2.36
